,county_name,fips_code,state,blue_votes,red_votes,other_votes,blue_percentage,red_percentage,other_percentage
6846,Bristol,44001.0,Rhode,14609,8965,1901,0.5734641805691855,0.35191364082433757,0.07462217860647694
6849,Kent,44003.0,Rhode,37788,38336,5929,0.4605316076194655,0.4672102177860651,0.07225817459446943
6852,Newport,44005.0,Rhode,22851,15077,3117,0.5567304178340845,0.36732854184431724,0.07594104032159825
6855,Providence,44007.0,Rhode,142899,90882,14693,0.5751064497693924,0.36576060271899674,0.05913294751161087
6858,Washington,44009.0,Rhode,33741,27230,5398,0.5083849387515256,0.41028190872244574,0.08133315252602871
6861,Abbeville,45001.0,South,3741,6763,271,0.3471925754060325,0.6276566125290023,0.025150812064965198
6864,Aiken,45003.0,South,25455,46025,3371,0.3400756168922259,0.6148882446460301,0.045036138461744
6867,Allendale,45005.0,South,2735,789,68,0.7614142538975501,0.21965478841870825,0.01893095768374165
6870,Anderson,45007.0,South,21097,56232,3154,0.26212989078438925,0.6986817091808208,0.039188400034789954
6873,Bamberg,45009.0,South,3898,2204,112,0.6272932088831671,0.35468297392983583,0.018023817186997103
6876,Barnwell,45011.0,South,4400,4889,196,0.46389035318924615,0.5154454401686874,0.020664206642066422
6879,Beaufort,45013.0,South,32138,42922,3464,0.4092761448729051,0.5466099536447455,0.044113901482349345
6882,Berkeley,45015.0,South,30705,44587,4225,0.3861438434548587,0.56072286429317,0.053133292251971276
6885,Calhoun,45017.0,South,3573,3787,189,0.4733077228772023,0.5016558484567493,0.025036428666048483
6888,Charleston,45019.0,South,89299,75443,11603,0.5063880461595168,0.4278147948623437,0.06579715897813944
6891,Cherokee,45021.0,South,6092,15167,500,0.27997610184291555,0.6970449009605221,0.02297899719656234
6894,Chester,45023.0,South,6579,7265,348,0.46357102593010147,0.5119081172491544,0.02452085682074408
6897,Chesterfield,45025.0,South,6858,9312,411,0.4136059345033472,0.5616066582232676,0.0247874072733852
6900,Clarendon,45027.0,South,7732,7386,277,0.5022409873335498,0.47976615784345567,0.017992854822994477
6903,Colleton,45029.0,South,7627,9091,533,0.44211929743203293,0.5269839429598284,0.03089675960813866
6906,Darlington,45031.0,South,13888,14989,797,0.46801914133584954,0.5051223293118555,0.02685852935229494
6909,Dillon,45033.0,South,5834,5637,227,0.4987177295264148,0.48187724397332876,0.019405026500256453
6912,Dorchester,45035.0,South,24055,34987,3525,0.38446785046430226,0.5591925455911263,0.056339603944571416
6915,Edgefield,45037.0,South,4491,6842,311,0.3856922019924425,0.5875987633115768,0.026709034695980762
6918,Fairfield,45039.0,South,6945,4027,295,0.6164018816011361,0.3574154610810331,0.026182657317830833
6921,Florence,45041.0,South,26710,29573,1648,0.4610657506343754,0.5104866133848889,0.028447635980735703
6924,Georgetown,45043.0,South,13310,17389,958,0.42044413557822913,0.5492939950090028,0.030261869412768108
6927,Greenville,45045.0,South,74483,127832,12850,0.34616689517347154,0.5941114958287825,0.059721608997745916
6930,Greenwood,45047.0,South,10711,16961,1091,0.37238813753780897,0.5896811876368946,0.037930674825296384
6933,Hampton,45049.0,South,5170,3488,148,0.5870997047467635,0.3960935725641608,0.01680672268907563
6936,Horry,45051.0,South,39410,89288,4222,0.2964941318086067,0.6717424014444778,0.031763466746915436
6939,Jasper,45053.0,South,5956,5187,284,0.5212216679793472,0.4539249146757679,0.024853417344884922
6942,Kershaw,45055.0,South,10330,17542,1123,0.3562683221245042,0.6050008622176237,0.03873081565787205
6945,Lancaster,45057.0,South,13812,23719,1407,0.3547177564333042,0.6091478761107402,0.03613436745595562
6948,Laurens,45059.0,South,8889,16816,861,0.33460061733042235,0.6329895354964993,0.03240984717307837
6951,Lee,45061.0,South,5199,2803,154,0.6374448258950466,0.3436733692986758,0.01888180480627759
6954,Lexington,45063.0,South,35230,80026,6837,0.28855053115248214,0.65545117246689,0.05599829638062788
6957,McCormick,45065.0,South,2479,2652,85,0.47526840490797545,0.5084355828220859,0.01629601226993865
6960,Marion,45067.0,South,8569,5444,263,0.6002381619501261,0.3813393107312973,0.01842252731857663
6963,Marlboro,45069.0,South,5954,4267,168,0.5731061699874868,0.4107228799691982,0.016170950043315046
6966,Newberry,45071.0,South,6217,10017,573,0.3699053965609567,0.5960016659725115,0.0340929374665318
6969,Oconee,45073.0,South,7998,24178,1459,0.23778801843317973,0.7188345473465141,0.04337743422030623
6972,Orangeburg,45075.0,South,26318,11931,661,0.6763813929581085,0.3066306861989206,0.016987920842970957
6975,Pickens,45077.0,South,10354,36236,2459,0.21109502742155803,0.7387714326489837,0.0501335399294583
6978,Richland,45079.0,South,108000,52469,8253,0.640106210215621,0.31097900688706864,0.04891478289731037
6981,Saluda,45081.0,South,2813,5526,225,0.32846800560485756,0.6452592246613732,0.026272769733769265
6984,Spartanburg,45083.0,South,39997,76277,4816,0.3303080353456107,0.6299198942935007,0.039772070360888596
6987,Sumter,45085.0,South,24047,18745,1294,0.5454566075398085,0.42519167082520526,0.029351721634986165
6990,Union,45087.0,South,4729,7061,302,0.39108501488587494,0.5839397949057228,0.024975190208402248
6993,Williamsburg,45089.0,South,9953,4864,237,0.6611531818785705,0.32310349408795,0.015743324033479472
6996,York,45091.0,South,41593,66754,6010,0.36371188471191096,0.5837333962940616,0.05255471899402748
6999,Aurora,46003.0,South,340,974,93,0.24164889836531628,0.6922530206112296,0.06609808102345416
7002,Beadle,46005.0,South,1912,4455,405,0.28233904311872415,0.6578558771411696,0.05980507974010632
7005,Bennett,46007.0,South,412,666,71,0.35857267188859876,0.5796344647519582,0.06179286335944299
7008,Bon,46009.0,South,704,2105,165,0.2367182246133154,0.7078009414929388,0.0554808338937458
7011,Brookings,46011.0,South,4879,6748,1053,0.38477917981072557,0.5321766561514195,0.08304416403785489
7014,Brown,46013.0,South,5452,9613,1049,0.33833933225766416,0.596561995780067,0.06509867196226883
7017,Brule,46015.0,South,571,1565,152,0.24956293706293706,0.6840034965034965,0.06643356643356643
7020,Buffalo,46017.0,South,296,171,23,0.6040816326530613,0.3489795918367347,0.04693877551020408
7023,Butte,46019.0,South,696,3357,298,0.1599632268444036,0.7715467708572742,0.06849000229832222
7026,Campbell,46021.0,South,105,704,22,0.1263537906137184,0.8471720818291215,0.026474127557160047
7029,Charles,46023.0,South,935,2382,116,0.27235653946985144,0.6938537722108943,0.033789688319254295
7032,Clark,46025.0,South,398,1139,120,0.24019312009656005,0.6873868436934218,0.07242003621001811
7035,Clay,46027.0,South,2608,2109,352,0.5144999013612153,0.41605839416058393,0.06944170447820083
7038,Codington,46029.0,South,3174,7764,731,0.2720027423086811,0.6653526437569629,0.06264461393435598
7041,Corson,46031.0,South,535,588,52,0.4553191489361702,0.5004255319148936,0.04425531914893617
7044,Custer,46033.0,South,1121,3293,307,0.23744969286168185,0.6975217115018004,0.06502859563651768
7047,Davison,46035.0,South,2355,5157,440,0.29615191146881287,0.6485160965794768,0.05533199195171026
7050,Day,46037.0,South,974,1627,146,0.3545686203130688,0.592282489989079,0.053148889697852204
7053,Deuel,46039.0,South,570,1366,144,0.27403846153846156,0.6567307692307692,0.06923076923076923
7056,Dewey,46041.0,South,888,723,97,0.5199063231850117,0.42330210772833726,0.056791569086651054
7059,Douglas,46043.0,South,214,1338,53,0.13333333333333333,0.8336448598130841,0.03302180685358255
7062,Edmunds,46045.0,South,380,1433,105,0.1981230448383733,0.7471324296141815,0.05474452554744526
7065,Fall,46047.0,South,821,2511,231,0.23042380016839742,0.7047431939376929,0.06483300589390963
7068,Faulk,46049.0,South,204,858,56,0.18246869409660108,0.7674418604651163,0.05008944543828265
7071,Grant,46051.0,South,971,2382,211,0.2724466891133558,0.6683501683501684,0.05920314253647587
7074,Gregory,46053.0,South,391,1600,100,0.18699186991869918,0.7651841224294595,0.04782400765184122
7077,Haakon,46055.0,South,77,936,31,0.07375478927203065,0.896551724137931,0.029693486590038315
7080,Hamlin,46057.0,South,555,2051,156,0.20094134685010862,0.7425778421433744,0.056480811006517015
7083,Hand,46059.0,South,334,1391,93,0.18371837183718373,0.7651265126512651,0.05115511551155116
7086,Hanson,46061.0,South,424,1497,85,0.21136590229312063,0.7462612163509471,0.0423728813559322
7089,Harding,46063.0,South,38,695,37,0.04935064935064935,0.9025974025974026,0.048051948051948054
7092,Hughes,46065.0,South,2450,5174,551,0.2996941896024465,0.6329051987767584,0.06740061162079511
7095,Hutchinson,46067.0,South,692,2517,156,0.20564635958395244,0.7479940564635958,0.04635958395245171
7098,Hyde,46069.0,South,125,543,22,0.18115942028985507,0.7869565217391304,0.03188405797101449
7101,Jackson,46071.0,South,323,722,50,0.29497716894977166,0.6593607305936073,0.045662100456621
7104,Jerauld,46073.0,South,264,648,55,0.2730093071354705,0.6701137538779731,0.05687693898655636
7107,Jones,46075.0,South,69,450,39,0.12365591397849462,0.8064516129032258,0.06989247311827956
7110,Kingsbury,46077.0,South,703,1680,168,0.275578204625637,0.6585652685221481,0.06585652685221481
7113,Lake,46079.0,South,2314,4038,434,0.34099616858237547,0.5950486295313882,0.06395520188623637
7116,Lawrence,46081.0,South,3356,7411,1075,0.28339807464955247,0.6258233406519169,0.09077858469853066
7119,Lincoln,46083.0,South,8076,15499,1656,0.3200824382703817,0.6142840156949784,0.06563354603463993
7122,Lyman,46085.0,South,369,977,75,0.25967628430682616,0.6875439831104856,0.05277973258268825
7125,McCook,46087.0,South,623,1794,170,0.24081948202551218,0.6934673366834171,0.06571318129107073
7128,McPherson,46089.0,South,192,892,53,0.16886543535620052,0.7845206684256816,0.04661389621811785
7131,Marshall,46091.0,South,754,1056,137,0.3872624550590652,0.5423728813559322,0.07036466358500257
7134,Meade,46093.0,South,2223,8441,957,0.19129162722657259,0.7263574563290595,0.08235091644436796
7137,Mellette,46095.0,South,238,402,43,0.3484626647144949,0.5885797950219619,0.0629575402635432
7140,Miner,46097.0,South,281,706,77,0.2640977443609023,0.6635338345864662,0.07236842105263158
7143,Minnehaha,46099.0,South,30610,42043,5610,0.39111713070033094,0.5372014872928459,0.07168138200682314
7146,Moody,46101.0,South,1043,1731,159,0.3556085918854415,0.59018070235254,0.05421070576201841
7149,Pennington,46103.0,South,14074,29804,3865,0.29478667029721634,0.6242590536832625,0.08095427601952118
7152,Perkins,46105.0,South,188,1333,85,0.11706102117061021,0.8300124533001245,0.05292652552926526
7155,Potter,46107.0,South,215,1071,51,0.16080777860882572,0.8010471204188482,0.0381451009723261
7158,Roberts,46109.0,South,1540,2144,205,0.3959886860375418,0.5512985343275907,0.052712779634867576
7161,Sanborn,46111.0,South,241,819,63,0.21460373998219057,0.7292965271593945,0.05609973285841496
7164,Oglala,46113.0,South,2510,241,154,0.8640275387263339,0.08296041308089501,0.05301204819277108
7167,Spink,46115.0,South,919,1854,178,0.3114198576753643,0.6282616062351745,0.0603185360894612
7170,Stanley,46117.0,South,329,1148,90,0.209955328653478,0.7326100829610721,0.0574345883854499
7173,Sully,46119.0,South,137,679,45,0.15911730545876887,0.7886178861788617,0.05226480836236934
7176,Todd,46121.0,South,1505,487,133,0.7082352941176471,0.2291764705882353,0.06258823529411765
7179,Tripp,46123.0,South,462,2069,99,0.17566539923954372,0.7866920152091255,0.0376425855513308
7182,Turner,46125.0,South,961,2937,252,0.23156626506024097,0.707710843373494,0.060722891566265064
7185,Union,46127.0,South,2227,5290,380,0.28200582499683424,0.6698746359376979,0.0481195390654679
7188,Walworth,46129.0,South,457,1896,124,0.1844973758578926,0.7654420670165523,0.05006055712555511
7191,Yankton,46135.0,South,3301,5659,663,0.34303231840382414,0.5880702483632962,0.06889743323287956
7194,Ziebach,46137.0,South,353,368,46,0.4602346805736636,0.47979139504563234,0.05997392438070404
7197,Anderson,47001.0,Tennessee,9013,19212,1656,0.3016297981995248,0.6429503698002075,0.055419832000267726
7200,Bedford,47003.0,Tennessee,3395,11486,474,0.22110061869098013,0.7480299576685119,0.030869423640507977
7203,Benton,47005.0,Tennessee,1474,4716,138,0.2329329962073325,0.7452591656131479,0.021807838179519597
7206,Bledsoe,47007.0,Tennessee,897,3622,145,0.19232418524871356,0.7765866209262435,0.031089193825042882
7209,Blount,47009.0,Tennessee,12100,37443,2665,0.23176524670548576,0.7171889365614466,0.05104581673306773
7212,Bradley,47011.0,Tennessee,7070,29768,1828,0.18284798013758857,0.769875342678322,0.04727667718408938
7215,Campbell,47013.0,Tennessee,2248,9870,414,0.17938078518991382,0.7875837855090967,0.03303542930098947
7218,Cannon,47015.0,Tennessee,1127,4007,180,0.2120812946932631,0.7540459164471208,0.03387278885961611
7221,Carroll,47017.0,Tennessee,2327,7756,301,0.22409476117103236,0.7469183359013868,0.028986902927580892
7224,Carter,47019.0,Tennessee,3453,16898,733,0.16377347751849744,0.8014608233731739,0.03476569910832859
7227,Cheatham,47021.0,Tennessee,3878,11297,749,0.24353177593569456,0.7094323034413464,0.047035920622959054
7230,Chester,47023.0,Tennessee,1243,5081,183,0.19102504994621178,0.7808513908098971,0.028123559243891195
7233,Claiborne,47025.0,Tennessee,1832,8602,306,0.17057728119180632,0.8009310986964618,0.028491620111731845
7236,Clay,47027.0,Tennessee,707,2141,72,0.24212328767123287,0.7332191780821918,0.024657534246575342
7239,Cocke,47029.0,Tennessee,1981,9791,354,0.16336796965198747,0.8074385617681016,0.029193468579910935
7242,Coffee,47031.0,Tennessee,4743,14417,811,0.23749436683190625,0.7218967502879174,0.04060888288017626
7245,Crockett,47033.0,Tennessee,1303,3982,112,0.24143042430980174,0.7378173059106912,0.020752269779507133
7248,Cumberland,47035.0,Tennessee,5202,20413,745,0.19734446130500757,0.7743930197268589,0.028262518968133536
7251,Davidson,47037.0,Tennessee,148864,84550,15654,0.5976841665729841,0.3394655274864696,0.06285030594054636
7254,Decatur,47039.0,Tennessee,894,3588,110,0.1946864111498258,0.7813588850174216,0.023954703832752614
7257,DeKalb,47041.0,Tennessee,1569,5171,215,0.22559309849029474,0.7434938892882819,0.030913012221423435
7260,Dickson,47043.0,Tennessee,4722,13233,744,0.2525268730948179,0.7076849029359858,0.039788223969196214
7263,Dyer,47045.0,Tennessee,2816,10180,340,0.21115776844631073,0.7633473305338933,0.02549490101979604
7266,Fayette,47047.0,Tennessee,5874,13055,465,0.3028771785088172,0.6731463339177065,0.023976487573476334
7269,Fentress,47049.0,Tennessee,1100,6038,195,0.15000681849174963,0.8234010636847129,0.026592117823537435
7272,Franklin,47051.0,Tennessee,4374,11532,498,0.26664228237015364,0.7029992684711046,0.03035844915874177
7275,Gibson,47053.0,Tennessee,5258,13786,503,0.268992684299381,0.7052744666700772,0.025732849030541773
7278,Giles,47055.0,Tennessee,2917,7970,250,0.2619197270360061,0.7156325760976924,0.022447696866301516
7281,Grainger,47057.0,Tennessee,1154,6626,228,0.1441058941058941,0.8274225774225774,0.028471528471528472
7284,Greene,47059.0,Tennessee,4216,18562,805,0.17877284484586353,0.7870923970656829,0.034134758088453544
7287,Grundy,47061.0,Tennessee,999,3636,128,0.20974175939533907,0.7633844215830359,0.026873819021625025
7290,Hamblen,47063.0,Tennessee,4075,15857,760,0.19693601391842258,0.7663348153875894,0.03672917069398801
7293,Hamilton,47065.0,Tennessee,55316,78733,8359,0.3884332340879726,0.5528692208302904,0.05869754508173698
7296,Hancock,47067.0,Tennessee,322,1843,66,0.14432989690721648,0.8260869565217391,0.029583146571044376
7299,Hardeman,47069.0,Tennessee,4185,4919,169,0.4513102555807182,0.5304647902512671,0.018224954168014666
7302,Hardin,47071.0,Tennessee,1622,8012,315,0.16303146044828626,0.8053070660367876,0.031661473514926125
7305,Hawkins,47073.0,Tennessee,3507,16648,619,0.1688167902185424,0.8013863483200154,0.029796861461442187
7308,Haywood,47075.0,Tennessee,3711,3013,110,0.5430201931518877,0.4408838162130524,0.016095990635059995
7311,Henderson,47077.0,Tennessee,1800,8138,279,0.17617695996867966,0.796515611236175,0.027307428795145347
7314,Henry,47079.0,Tennessee,3063,9508,374,0.23661645422943223,0.7344920818848977,0.028891463885670144
7317,Hickman,47081.0,Tennessee,1824,5695,294,0.2334570587482401,0.728913349545629,0.03762959170613081
7320,Houston,47083.0,Tennessee,866,2182,120,0.27335858585858586,0.6887626262626263,0.03787878787878788
7323,Humphreys,47085.0,Tennessee,1967,4930,256,0.2749895148888578,0.689221305745841,0.03578917936530127
7326,Jackson,47087.0,Tennessee,1129,3236,101,0.2527989252127183,0.7245857590685177,0.022615315718763993
7329,Jefferson,47089.0,Tennessee,3494,14776,802,0.1832005033557047,0.774748322147651,0.04205117449664429
7332,Johnson,47091.0,Tennessee,988,5410,181,0.15017479860161118,0.8223134214926281,0.027511779905760755
7335,Knox,47093.0,Tennessee,62878,105767,12052,0.34797478652108227,0.5853279246473378,0.06669728883157994
7338,Lake,47095.0,Tennessee,577,1357,36,0.2928934010152284,0.6888324873096446,0.018274111675126905
7341,Lauderdale,47097.0,Tennessee,3056,4884,147,0.3778904414492395,0.6039322369234574,0.018177321627303077
7344,Lawrence,47099.0,Tennessee,2821,12420,425,0.18007149240393208,0.7927996936039832,0.02712881399208477
7347,Lewis,47101.0,Tennessee,890,3585,147,0.19255733448723497,0.7756382518390307,0.031804413673734315
7350,Lincoln,47103.0,Tennessee,2554,10398,396,0.19133952652082709,0.7789931075816602,0.029667365897512735
7353,Loudon,47105.0,Tennessee,4919,17610,862,0.21029455773588132,0.7528536616647429,0.03685178059937583
7356,McMinn,47107.0,Tennessee,3510,14691,554,0.1871500933084511,0.7833111170354572,0.029538789656091708
7359,McNairy,47109.0,Tennessee,1848,7841,349,0.18410041841004185,0.7811316995417413,0.03476788204821678
7362,Macon,47111.0,Tennessee,1072,6263,169,0.14285714285714285,0.8346215351812367,0.022521321961620468
7365,Madison,47113.0,Tennessee,15448,21335,1337,0.40524658971668415,0.5596799580272823,0.03507345225603358
7368,Marion,47115.0,Tennessee,2832,7696,334,0.26072546492358684,0.708525133492911,0.030749401583502117
7371,Marshall,47117.0,Tennessee,2852,8184,419,0.24897424705368834,0.7144478393714535,0.036577913574858144
7374,Maury,47119.0,Tennessee,10038,23799,1532,0.2838078543357177,0.6728773784952925,0.04331476716898979
7377,Meigs,47121.0,Tennessee,856,3342,122,0.19814814814814816,0.7736111111111111,0.02824074074074074
7380,Monroe,47123.0,Tennessee,3186,13374,533,0.1863920903293746,0.7824255543204821,0.031182355350143333
7383,Montgomery,47125.0,Tennessee,21699,32341,3580,0.37658799028115236,0.5612808052759458,0.06213120444290177
7386,Moore,47127.0,Tennessee,496,2325,105,0.1695146958304853,0.7946001367053999,0.03588516746411483
7389,Morgan,47129.0,Tennessee,1054,5441,210,0.15719612229679344,0.8114839671886652,0.03131991051454139
7392,Obion,47131.0,Tennessee,2426,9526,297,0.19805698424361173,0.7776961384602825,0.024246877296105803
7395,Overton,47133.0,Tennessee,1945,6059,225,0.23635921740187144,0.7362984566776036,0.027342325920524973
7398,Perry,47135.0,Tennessee,597,2167,91,0.20910683012259193,0.7590192644483362,0.03187390542907181
7401,Pickett,47137.0,Tennessee,536,2021,58,0.20497131931166349,0.772848948374761,0.022179732313575527
7404,Polk,47139.0,Tennessee,1252,5097,171,0.19202453987730062,0.7817484662576687,0.026226993865030676
7407,Putnam,47141.0,Tennessee,6851,19002,1359,0.25176392767896516,0.6982948699103336,0.049941202410701165
7410,Rhea,47143.0,Tennessee,1942,8660,460,0.1755559573314048,0.7828602422708371,0.04158380039775809
7413,Roane,47145.0,Tennessee,4837,15880,952,0.22322211454151092,0.7328441552448198,0.043933730213669295
7416,Robertson,47147.0,Tennessee,6637,19410,1066,0.24479032198576328,0.71589274517759,0.039316932836646626
7419,Rutherford,47149.0,Tennessee,36706,64515,6215,0.3416545664395547,0.6004970400982911,0.057848393462154216
7422,Scott,47151.0,Tennessee,934,6044,145,0.13112452618278816,0.8485188824933315,0.020356591323880388
7425,Sequatchie,47153.0,Tennessee,1053,4441,200,0.18493150684931506,0.7799438004917457,0.035124692658939236
7428,Sevier,47155.0,Tennessee,6297,28629,1386,0.1734137475214805,0.788417052214144,0.03816920026437541
7431,Shelby,47157.0,Tennessee,208992,116344,12047,0.6194502983256418,0.3448425083658631,0.035707193308495096
7434,Smith,47159.0,Tennessee,1689,5494,253,0.2271382463690156,0.7388380849919312,0.034023668639053255
7437,Stewart,47161.0,Tennessee,1222,3864,213,0.23060954897150407,0.7291941875825627,0.040196263445933196
7440,Sullivan,47163.0,Tennessee,12578,46979,2721,0.20196538103343076,0.7543434278557436,0.04369119111082565
7443,Sumner,47165.0,Tennessee,18161,50129,3215,0.2539822390042654,0.7010558702188658,0.04496189077686875
7446,Tipton,47167.0,Tennessee,5785,16910,786,0.24636940505089222,0.7201567224564541,0.033473872492653635
7449,Trousdale,47169.0,Tennessee,946,2103,111,0.2993670886075949,0.665506329113924,0.03512658227848101
7452,Unicoi,47171.0,Tennessee,1262,5671,262,0.1753995830437804,0.7881862404447533,0.0364141765114663
7455,Union,47173.0,Tennessee,1012,5053,182,0.16199775892428367,0.8088682567632464,0.029133984312469986
7458,Van,47175.0,Tennessee,539,1820,60,0.22281934683753618,0.7523770152955767,0.024803637866887142
7461,Warren,47177.0,Tennessee,3535,9540,537,0.2596973258889215,0.700852189244784,0.03945048486629445
7464,Washington,47179.0,Tennessee,13024,34252,2474,0.2617889447236181,0.6884824120603015,0.0497286432160804
7467,Wayne,47181.0,Tennessee,717,5036,104,0.1224176199419498,0.8598258494109613,0.017756530647088955
7470,Weakley,47183.0,Tennessee,2772,9008,404,0.22751149047931712,0.7393302692055155,0.03315824031516743
7473,White,47185.0,Tennessee,1845,7671,309,0.18778625954198475,0.7807633587786259,0.031450381679389315
7476,Williamson,47187.0,Tennessee,31013,68212,7046,0.2918293796049722,0.6418684307101655,0.06630218968486229
7479,Wilson,47189.0,Tennessee,14385,39406,2943,0.25355166214263053,0.6945746818486269,0.05187365600874255
7482,Anderson,48001.0,Texas,3369,13201,407,0.19844495493903516,0.7775814337044237,0.0239736113565412
7485,Andrews,48003.0,Texas,836,3927,180,0.16912805988266236,0.7944568076067166,0.03641513251062108
7488,Angelina,48005.0,Texas,7538,21668,705,0.25201430911704725,0.7244157667747652,0.023569924108187625
7491,Aransas,48007.0,Texas,2465,7740,307,0.2344939117199391,0.7363013698630136,0.029204718417047183
7494,Archer,48009.0,Texas,394,3786,103,0.09199159467662853,0.8839598412327807,0.024048564090590707
7497,Armstrong,48011.0,Texas,70,924,27,0.06856023506366307,0.9049951028403526,0.02644466209598433
7500,Atascosa,48013.0,Texas,4651,8618,404,0.3401594383090763,0.6302932787244935,0.02954728296643019
7503,Austin,48015.0,Texas,2320,9637,317,0.1890174352289392,0.7851556134919342,0.025826951279126608
7506,Bailey,48017.0,Texas,397,1344,52,0.22141662018962632,0.7495817066369214,0.029001673173452314
7509,Bandera,48019.0,Texas,1726,8163,329,0.16891759639851242,0.7988843217850852,0.03219808181640243
7512,Bastrop,48021.0,Texas,10569,16328,1557,0.371441625079075,0.5738384761369227,0.05471989878400225
7515,Baylor,48023.0,Texas,191,1267,41,0.12741827885256837,0.8452301534356238,0.027351567711807873
7518,Bee,48025.0,Texas,3444,4744,297,0.40589275191514435,0.559104301708898,0.03500294637595757
7521,Bell,48027.0,Texas,37801,51998,5195,0.3979303956039329,0.5473819399119945,0.05468766448407268
7524,Bexar,48029.0,Texas,319550,240333,29762,0.5419362497774084,0.4075893122132809,0.05047443800931069
7527,Blanco,48031.0,Texas,1244,4212,229,0.21882145998240984,0.7408970976253298,0.040281442392260336
7530,Borden,48033.0,Texas,31,330,4,0.08493150684931507,0.9041095890410958,0.010958904109589041
7533,Bosque,48035.0,Texas,1278,6339,221,0.16305179892829805,0.8087522327124267,0.028195968359275327
7536,Bowie,48037.0,Texas,8838,24924,840,0.2554187619212762,0.7203051846714063,0.024276053407317495
7539,Brazoria,48039.0,Texas,43200,72791,5190,0.3564915292001221,0.6006799745834743,0.04282849621640356
7542,Brazos,48041.0,Texas,23121,38738,5352,0.34400618946303435,0.5763639880376724,0.07962982249929328
7545,Brewster,48043.0,Texas,1873,2077,302,0.44049858889934146,0.48847601128880525,0.07102539981185324
7548,Briscoe,48045.0,Texas,91,625,20,0.12364130434782608,0.8491847826086957,0.02717391304347826
7551,Brooks,48047.0,Texas,1937,613,46,0.7461479198767335,0.23613251155624038,0.017719568567026195
7554,Brown,48049.0,Texas,1621,12017,388,0.11557108227577356,0.8567660059888778,0.027662911735348638
7557,Burleson,48051.0,Texas,1491,5316,153,0.21422413793103448,0.7637931034482759,0.021982758620689654
7560,Burnet,48053.0,Texas,3797,14638,769,0.1977192251614247,0.7622370339512602,0.04004374088731514
7563,Caldwell,48055.0,Texas,4795,6691,606,0.39654316903738007,0.5533410519351637,0.05011577902745617
7566,Calhoun,48057.0,Texas,2118,4638,209,0.304091888011486,0.6659009332376167,0.030007178750897343
7569,Callahan,48059.0,Texas,569,4865,145,0.10198960387166159,0.8720200752823086,0.025990320846029754
7572,Cameron,48061.0,Texas,59402,29472,3205,0.6451199513461267,0.32007298080995666,0.034807067843916635
7575,Camp,48063.0,Texas,1260,3201,81,0.2774108322324967,0.7047556142668429,0.0178335535006605
7578,Carson,48065.0,Texas,249,2620,95,0.0840080971659919,0.8839406207827261,0.03205128205128205
7581,Cass,48067.0,Texas,2391,9726,227,0.19369734283862605,0.7879131561892417,0.01838950097213221
7584,Castro,48069.0,Texas,526,1414,57,0.26339509263895844,0.7080620931397096,0.028542814221331998
7587,Chambers,48071.0,Texas,2948,13339,499,0.17562254259501967,0.7946503038246158,0.02972715358036459
7590,Cherokee,48073.0,Texas,3469,12919,402,0.2066110780226325,0.769446098868374,0.023942823108993448
7593,Childress,48075.0,Texas,253,1802,29,0.12140115163147792,0.8646833013435701,0.013915547024952015
7596,Clay,48077.0,Texas,536,4377,105,0.1068154643284177,0.8722598644878438,0.02092467118373854
7599,Cochran,48079.0,Texas,190,679,32,0.21087680355160932,0.753607103218646,0.03551609322974473
7602,Coke,48081.0,Texas,140,1265,18,0.09838369641602249,0.8889669711876318,0.012649332396345749
7605,Coleman,48083.0,Texas,388,3177,78,0.1065056272303047,0.872083447707933,0.021410925061762284
7608,Collin,48085.0,Texas,140624,201014,19781,0.3890885647959847,0.5561799462673518,0.05473148893666354
7611,Collingsworth,48087.0,Texas,145,983,28,0.1254325259515571,0.8503460207612457,0.02422145328719723
7614,Colorado,48089.0,Texas,1987,6325,201,0.23340772935510395,0.7429813226829555,0.023610947961940562
7617,Comal,48091.0,Texas,14238,45136,2804,0.2289877448615266,0.7259159188137283,0.045096336324745086
7620,Comanche,48093.0,Texas,789,4333,115,0.15065877410731335,0.8273820889822417,0.02195913691044491
7623,Concho,48095.0,Texas,148,885,35,0.13857677902621723,0.8286516853932584,0.03277153558052434
7626,Cooke,48097.0,Texas,2352,13181,422,0.1474146035725478,0.8261360075211532,0.026449388906298967
7629,Coryell,48099.0,Texas,5064,12225,964,0.2774338464909878,0.6697529173286583,0.05281323618035391
7632,Cottle,48101.0,Texas,92,506,14,0.1503267973856209,0.826797385620915,0.02287581699346405
7635,Crane,48103.0,Texas,299,1049,36,0.21604046242774566,0.7579479768786127,0.02601156069364162
7638,Crockett,48105.0,Texas,372,980,43,0.26666666666666666,0.7025089605734767,0.03082437275985663
7641,Crosby,48107.0,Texas,468,1181,79,0.2708333333333333,0.6834490740740741,0.045717592592592594
7644,Culberson,48109.0,Texas,454,280,33,0.5919165580182529,0.3650586701434159,0.04302477183833116
7647,Dallam,48111.0,Texas,222,1261,61,0.14378238341968913,0.8167098445595855,0.03950777202072539
7650,Dallas,48113.0,Texas,461080,262945,34948,0.6075051418166391,0.34644842438400314,0.046046433799357814
7653,Dawson,48115.0,Texas,835,2636,92,0.2343530732528768,0.7398259893348302,0.02582093741229301
7656,Deaf,48117.0,Texas,1185,2911,120,0.2810721062618596,0.6904648956356736,0.028462998102466792
